mmsi,vessel_name,vessel_type,imo,callsign,timestamp,latitude,longitude,speed,course,heading,navigation_status,destination,draught,behavior_class
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T08:08:47+00:00,32.82873,30.712674,6.77,1.1,1,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T08:20:47+00:00,32.829486,30.712692,7.01,354.5,354,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T08:32:47+00:00,32.829916,30.712642,6.91,353.7,354,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T08:44:47+00:00,32.830478,30.712569,7.01,9.9,10,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T08:56:47+00:00,32.830914,30.71266,6.73,350.1,350,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T09:08:47+00:00,32.831473,30.712544,6.83,6.9,7,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T09:20:47+00:00,32.832178,30.712645,7.03,333.1,333,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T09:32:47+00:00,32.832564,30.712412,7.02,16.7,17,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T09:44:47+00:00,32.833386,30.712706,6.8,334.3,334,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T09:56:47+00:00,32.83357,30.7126,7.22,12.0,12,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T10:08:47+00:00,32.834444,30.712822,6.77,338.0,338,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T10:20:47+00:00,32.834852,30.712626,6.9,352.7,353,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T10:32:47+00:00,32.835543,30.712519,6.82,4.6,5,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T10:44:47+00:00,32.836141,30.712577,6.82,11.7,12,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T10:56:47+00:00,32.836343,30.712626,6.71,353.9,354,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T11:08:47+00:00,32.837429,30.712489,7.08,41.7,42,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T11:20:47+00:00,32.837613,30.712684,6.71,6.4,6,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T11:32:47+00:00,32.838306,30.712776,7.2,348.0,348,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T11:44:47+00:00,32.838869,30.712634,6.99,352.7,353,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T11:56:47+00:00,32.839499,30.712537,6.97,3.3,3,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T12:08:47+00:00,32.839978,30.71257,7.23,2.5,3,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T12:20:47+00:00,32.84042,30.712594,6.93,7.9,8,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T12:32:47+00:00,32.841028,30.712694,7.03,353.3,353,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T12:44:47+00:00,32.84155,30.712621,6.93,9.2,9,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T12:56:47+00:00,32.842137,30.712735,7.3,351.3,351,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T13:08:47+00:00,32.842535,30.712662,6.83,344.1,344,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T13:20:47+00:00,32.843152,30.712453,6.74,354.3,354,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T13:32:47+00:00,32.843773,30.712379,7.13,19.7,20,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T13:44:47+00:00,32.844518,30.712697,6.71,340.2,340,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T13:56:47+00:00,32.84501,30.712486,6.99,23.3,23,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T14:08:47+00:00,32.845527,30.712751,6.74,359.5,0,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T14:20:47+00:00,32.846101,30.712746,7.17,353.2,353,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T14:32:47+00:00,32.846686,30.712662,7.01,346.5,347,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T14:44:47+00:00,32.847208,30.712514,7.07,14.8,15,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T14:56:47+00:00,32.84765,30.712653,6.82,359.5,0,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T15:08:47+00:00,32.848307,30.712646,7.24,8.1,8,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T15:20:47+00:00,32.848887,30.712744,7.09,355.4,355,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T15:32:47+00:00,32.849408,30.712694,7.08,341.0,341,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T15:44:47+00:00,32.849935,30.712478,7.13,5.6,6,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T15:56:47+00:00,32.850415,30.712535,6.89,359.7,0,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T16:08:47+00:00,32.85098,30.712531,6.95,11.9,12,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T16:20:47+00:00,32.851613,30.71269,6.81,348.6,349,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T16:32:47+00:00,32.852189,30.712552,6.93,12.2,12,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T16:44:47+00:00,32.852773,30.712703,7.18,343.3,343,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T16:56:47+00:00,32.85337,30.71249,6.86,16.1,16,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T17:08:47+00:00,32.853851,30.712655,6.89,347.9,348,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T17:20:47+00:00,32.854307,30.712539,7.12,354.7,355,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T17:32:47+00:00,32.854991,30.712463,6.86,14.6,15,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T17:44:47+00:00,32.855604,30.712654,7.17,0.6,1,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T17:56:47+00:00,32.855986,30.712658,6.75,7.7,8,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T18:08:47+00:00,32.856516,30.712743,6.96,339.8,340,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T18:20:47+00:00,32.857202,30.712444,6.72,30.0,30,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T18:32:47+00:00,32.857599,30.712716,7.24,356.8,357,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T18:44:47+00:00,32.858245,30.712673,7.24,359.2,359,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T18:56:47+00:00,32.858786,30.712664,7.05,359.8,0,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T19:08:47+00:00,32.859465,30.712661,7.21,348.7,349,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T19:20:47+00:00,32.859935,30.71255,6.78,3.2,3,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T19:32:47+00:00,32.860496,30.712587,7.17,9.8,10,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T19:44:47+00:00,32.860874,30.712664,7.09,4.1,4,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T19:56:47+00:00,32.861673,30.712733,7.16,5.5,6,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T20:08:47+00:00,32.862274,30.712802,7.07,350.2,350,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T20:20:47+00:00,32.862747,30.712705,7.05,349.7,350,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T20:32:47+00:00,32.863455,30.712551,6.93,349.9,350,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T20:44:47+00:00,32.863883,30.71246,7.26,18.8,19,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T20:56:47+00:00,32.864368,30.712656,7.02,2.4,2,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T21:08:47+00:00,32.865007,30.712689,7.06,345.1,345,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T21:20:47+00:00,32.865493,30.712535,7.1,21.5,21,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T21:32:47+00:00,32.86595,30.712748,7.27,340.7,341,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T21:44:47+00:00,32.866611,30.712472,7.11,18.5,19,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T21:56:47+00:00,32.867268,30.712734,6.87,338.1,338,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T22:08:47+00:00,32.867763,30.712498,7.06,1.2,1,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T22:20:47+00:00,32.868334,30.712512,6.97,10.8,11,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T22:32:47+00:00,32.868929,30.712647,6.8,3.0,3,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T22:44:47+00:00,32.869544,30.712685,7.2,31.5,32,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T22:56:47+00:00,32.869846,30.712906,6.94,332.4,332,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T23:08:47+00:00,32.870524,30.712485,6.87,16.4,16,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T23:20:47+00:00,32.871071,30.712677,7.06,351.1,351,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T23:32:47+00:00,32.871565,30.712585,6.72,0.0,0,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T23:44:47+00:00,32.872086,30.712585,7.06,7.1,7,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-18T23:56:47+00:00,32.872609,30.712662,7.22,357.0,357,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T00:08:47+00:00,32.873261,30.712621,7.14,353.9,354,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T00:20:47+00:00,32.873923,30.712537,7.3,6.8,7,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T00:32:47+00:00,32.874418,30.712607,6.98,357.3,357,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T00:44:47+00:00,32.874893,30.71258,7.29,3.8,4,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T00:56:47+00:00,32.875534,30.712631,7.26,51.3,51,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T01:08:47+00:00,32.877146,30.715025,6.74,52.4,52,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T01:20:47+00:00,32.878767,30.71753,6.98,51.7,52,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T01:32:47+00:00,32.880451,30.720072,6.8,53.4,53,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T01:44:47+00:00,32.881996,30.722554,7.18,50.1,50,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T01:56:47+00:00,32.883713,30.724996,6.84,50.7,51,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T02:08:47+00:00,32.885462,30.727542,6.91,52.5,53,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T02:20:47+00:00,32.887121,30.730118,6.83,51.6,52,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T02:32:47+00:00,32.888795,30.732633,6.91,49.6,50,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T02:44:47+00:00,32.890497,30.735015,6.88,50.6,51,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T02:56:47+00:00,32.892302,30.737628,6.78,56.0,56,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T03:08:47+00:00,32.893852,30.740369,6.79,52.2,52,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T03:20:47+00:00,32.895357,30.742678,6.99,47.5,47,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T03:32:47+00:00,32.897159,30.745017,6.88,51.8,52,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T03:44:47+00:00,32.898715,30.747368,7.14,50.2,50,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T03:56:47+00:00,32.900683,30.750181,7.17,55.5,56,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T04:08:47+00:00,32.902125,30.752681,7.02,51.4,51,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T04:20:47+00:00,32.903805,30.755185,6.82,47.3,47,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T04:32:47+00:00,32.90567,30.757593,7.0,52.3,52,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T04:44:47+00:00,32.907291,30.760094,6.92,55.4,55,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T04:56:47+00:00,32.908806,30.762705,6.9,47.0,47,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T05:08:47+00:00,32.910656,30.765073,6.78,52.7,53,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T05:20:47+00:00,32.912193,30.767474,7.05,49.6,50,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T05:32:47+00:00,32.914055,30.770084,6.84,60.5,61,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T05:44:47+00:00,32.91529,30.772686,7.1,45.5,46,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T05:56:47+00:00,32.917188,30.77499,6.81,53.9,54,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T06:08:47+00:00,32.918742,30.777528,6.81,52.6,53,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T06:20:47+00:00,32.920445,30.780183,7.26,50.1,50,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T06:32:47+00:00,32.922173,30.782645,6.79,48.6,49,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T06:44:47+00:00,32.923955,30.785049,6.92,53.1,53,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T06:56:47+00:00,32.925512,30.787516,7.21,54.1,54,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T07:08:47+00:00,32.927114,30.790148,7.1,50.5,50,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T07:20:47+00:00,32.928765,30.792532,7.22,51.6,52,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T07:32:47+00:00,32.930416,30.795011,6.7,51.1,51,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T07:44:47+00:00,32.932196,30.797638,7.08,53.2,53,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T07:56:47+00:00,32.93377,30.800146,6.97,50.9,51,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T08:08:47+00:00,32.935429,30.802574,6.99,51.5,51,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T08:20:47+00:00,32.937073,30.805033,6.84,51.8,52,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T08:32:47+00:00,32.938826,30.807689,6.98,52.0,52,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T08:44:47+00:00,32.940439,30.810146,6.99,45.3,45,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T08:56:47+00:00,32.942361,30.81246,7.3,58.7,59,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T09:08:47+00:00,32.943781,30.815239,7.2,48.7,49,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T09:20:47+00:00,32.94544,30.817489,7.01,50.8,51,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T09:32:47+00:00,32.947243,30.820122,7.01,53.8,54,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T09:44:47+00:00,32.948768,30.8226,6.72,55.8,56,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T09:56:47+00:00,32.950292,30.825272,7.2,48.3,48,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T10:08:47+00:00,32.952011,30.82757,6.73,50.6,51,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T10:20:47+00:00,32.953776,30.830133,7.06,50.9,51,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T10:32:47+00:00,32.955419,30.832545,6.93,52.9,53,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T10:44:47+00:00,32.957122,30.835226,7.15,48.3,48,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T10:56:47+00:00,32.958866,30.837555,6.84,53.4,53,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T11:08:47+00:00,32.960569,30.840285,7.26,51.5,51,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
620100007,MV Sea Explorer,Research/Service,9187344,HB4411,2019-10-19T11:20:47+00:00,32.962103,30.842583,6.71,51.9,52,Under way using engine,OFFSHORE GAS FIELD,5.5,IRRELEVANT
